price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,zipcode,living_measure15,lot_measure15,furnished,have_basement,Is_renovated,Age_of_house,SN_region,EW_region
723000,4,2.5,2700,4004,2.0,0,0,3,9,2700,98029,2260,4459,1,0,0,10,MN,EE
357000,2,1.0,870,4600,1.0,0,0,4,7,870,98126,930,4600,0,0,0,72,MN,EW
290000,3,1.75,1520,15090,1.0,0,0,4,7,1520,98038,1580,18618,0,0,0,46,MS,EE
235000,3,2.0,1530,8700,1.0,0,0,4,7,1530,98055,1960,7600,0,0,0,44,MN,MW
375000,4,2.0,1790,61419,2.0,0,2,2,7,1790,98019,1790,62290,0,0,0,27,EN,EE
529000,3,2.5,3070,22098,2.0,0,0,3,9,3070,98059,3070,21803,1,0,0,19,MN,ME
610000,4,2.5,2100,8800,1.0,0,0,5,8,1250,98033,2100,9000,0,1,0,34,EN,ME
400000,4,1.5,1980,113691,1.0,0,0,3,7,1980,98024,1980,89298,0,0,0,52,EN,EE
575000,4,2.5,2890,9775,2.0,0,2,3,8,2890,98065,2640,7184,0,0,0,11,MN,EE
730000,4,2.25,2190,9009,2.0,0,0,4,8,1840,98033,2190,10251,0,1,0,38,EN,ME
315000,5,1.75,1850,14800,1.5,0,0,3,6,1760,98168,1250,14800,0,1,0,78,MN,MW
754950,3,2.5,2610,7256,2.0,0,0,3,9,2610,98033,2610,7206,1,0,0,0,EN,ME
275000,4,2.5,2150,3721,2.0,0,0,3,8,2150,98002,2150,3721,0,0,0,8,MS,MW
500000,2,1.5,1760,12000,1.0,0,0,4,7,1760,98052,2200,12088,0,0,0,50,EN,ME
630000,2,2.25,2550,5663,1.0,0,0,3,10,1720,98056,2560,3828,1,1,0,3,MN,ME
2680000,5,3.0,4290,20445,2.0,0,0,4,11,4290,98039,3620,22325,1,0,0,29,EN,MW
436000,4,1.0,1200,6600,1.5,0,2,3,7,1200,98136,1810,6600,0,0,0,107,MN,EW
327500,2,1.0,830,8183,1.0,0,0,5,6,830,98155,1180,8184,0,0,0,64,EN,MW
400000,4,3.0,2320,13068,2.0,0,2,3,8,2320,98198,2220,25265,0,0,0,17,MS,MW
450000,2,1.75,1760,2275,1.5,0,0,3,6,1040,98116,1380,3750,0,1,0,103,EN,EW
488500,3,2.75,1820,9490,2.0,0,0,3,7,1820,98011,1950,8851,0,0,0,20,EN,ME
575000,3,2.5,2270,9600,2.0,0,0,3,9,2270,98011,2580,9617,1,0,0,24,EN,MW
420000,3,2.25,1770,8165,2.0,0,0,3,7,1770,98034,1650,8165,0,0,0,37,EN,MW
207500,3,1.0,1640,9750,1.0,0,0,3,7,1640,98042,1200,9750,0,0,0,47,MS,ME
349000,4,2.5,1830,4694,2.0,0,0,3,7,1830,98038,1830,5175,0,0,0,12,MS,EE
263000,3,1.75,1660,7210,1.0,0,0,4,7,1660,98032,2150,7350,0,0,0,37,MS,MW
771000,4,2.0,2220,3760,1.5,0,0,4,7,1370,98117,1620,3760,0,1,0,86,EN,EW
238000,5,2.25,2240,9652,2.0,0,0,3,7,2240,98055,2180,11644,0,0,0,24,MN,MW
799950,4,3.5,4220,196817,2.0,0,0,3,10,4220,98092,2500,195395,1,0,0,21,MS,ME
400000,4,1.0,1420,4875,1.5,0,0,3,7,1420,98115,1110,5413,0,0,0,84,EN,MW
875000,4,2.75,3790,10669,2.0,0,0,3,10,3790,98075,3750,11634,1,0,0,15,EN,EE
150000,3,1.0,1010,25000,1.0,0,0,3,6,1010,98014,2020,101494,0,0,0,48,EN,EE
338000,3,1.5,2400,8215,1.0,0,0,3,7,1200,98146,1460,8217,0,1,0,53,MN,EW
562000,3,3.0,3290,80471,2.0,0,2,4,8,2330,98070,1830,30494,0,1,0,39,MN,EW
851000,4,2.5,3130,13202,2.0,0,0,3,10,3130,98075,2840,10470,1,0,0,19,EN,EE
472500,2,2.25,1700,2383,2.0,0,0,3,8,1700,98029,1700,2700,0,0,0,9,MN,EE
329995,4,2.5,2303,3680,2.0,0,0,3,8,2303,98001,2303,3760,0,0,0,1,MS,MW
565000,2,1.75,1330,6000,1.0,0,0,4,7,960,98199,1620,6000,0,1,1,100,EN,EW
329000,3,2.75,1920,7700,1.0,0,0,4,8,1320,98023,2040,8000,0,1,0,37,MS,EW
760005,4,2.75,3090,5859,2.0,0,0,3,9,3090,98074,2960,5250,1,0,0,4,EN,EE
950000,5,4.0,4100,8120,2.0,0,0,3,9,4100,98053,4100,7625,1,0,0,3,EN,EE
589000,3,2.5,2660,206480,1.0,0,0,3,8,2660,98024,2660,206736,0,0,0,26,EN,EE
559000,2,2.0,1660,4500,1.0,0,0,3,8,1660,98053,1670,5580,0,0,0,12,EN,EE
375000,3,2.75,2200,9600,1.0,0,3,4,8,1570,98003,2680,9896,0,1,0,37,MS,MW
418000,3,2.5,2080,16050,1.0,0,0,5,8,1360,98059,1790,14550,0,1,0,36,MN,EE
405500,3,1.5,1010,8108,1.0,0,0,5,7,1010,98155,1300,8108,0,0,0,60,EN,MW
263000,3,1.75,1490,3800,1.0,0,0,3,6,700,98118,2180,4000,0,1,0,101,MN,MW
385000,3,1.75,1900,5520,1.0,0,0,3,7,1280,98118,1330,5196,0,1,0,32,MN,MW
250000,1,1.0,1100,4373,1.0,0,0,2,6,820,98166,1100,7500,0,1,0,67,MN,EW
412500,3,2.0,1680,5246,1.0,0,0,3,7,1680,98065,2430,6883,0,0,0,7,MN,EE
177500,3,1.5,1220,6000,1.0,0,0,3,7,1220,98055,1660,6000,0,0,0,46,MN,MW
365000,5,2.75,2410,5003,1.0,0,0,3,7,1410,98118,1590,5003,0,1,0,6,MN,MW
1200000,4,3.5,4740,172497,2.0,0,0,3,11,4740,98053,2120,49658,1,0,0,11,EN,EE
475000,5,2.5,2010,3600,1.5,0,0,3,6,1510,98119,1780,3600,0,1,0,102,EN,EW
500000,4,2.75,2260,7209,1.0,0,3,3,7,1330,98125,1790,10860,0,1,0,13,EN,MW
680000,3,2.5,2620,14248,2.0,0,0,4,8,1830,98004,2620,12343,0,1,0,37,EN,ME
426000,2,1.0,2230,11472,2.0,0,0,3,7,2230,98133,1870,8649,0,0,0,63,EN,EW
369900,3,1.75,2150,19127,1.0,0,0,3,7,1650,98168,1550,15000,0,1,0,37,MN,MW
460000,2,2.0,1080,5000,1.0,0,0,5,6,1080,98117,1530,5000,0,0,0,92,EN,EW
199500,3,1.75,1160,5200,1.0,0,0,4,7,1160,98042,1470,5200,0,0,0,37,MS,EE
450000,4,2.75,2310,5650,1.0,0,2,3,8,1330,98118,2300,5650,0,1,1,62,MN,MW
1640000,5,4.0,4780,118047,2.0,0,0,3,11,4780,98077,4040,31760,1,0,0,21,EN,EE
298000,3,2.5,1852,4000,2.0,0,0,3,7,1852,98002,2166,4000,0,0,0,0,MS,MW
667500,3,2.0,2040,4841,1.0,0,0,4,7,1020,98115,1600,4841,0,1,0,65,EN,MW
299500,3,1.75,1810,34500,1.0,0,0,3,8,1230,98032,2090,9735,0,1,0,34,MS,MW
335000,2,2.0,1350,2560,1.0,0,0,3,8,1350,98052,1790,2560,0,0,0,38,EN,ME
1230000,5,2.25,3440,5000,2.0,0,2,5,9,3440,98122,2822,5000,1,0,0,113,EN,MW
317000,3,2.0,1760,11410,1.0,0,0,5,7,1060,98058,1680,9165,0,1,0,37,MN,ME
530000,2,1.0,760,3000,1.0,0,0,3,6,760,98107,1630,3600,0,0,0,93,EN,EW
942500,5,3.5,3750,9612,1.0,0,2,4,9,2030,98006,3270,9688,1,1,0,33,MN,ME
470000,3,2.5,2120,2374,2.0,0,0,3,8,1770,98052,2480,3043,0,1,0,9,EN,ME
285000,3,1.0,950,10723,1.0,0,0,4,6,950,98059,1520,10723,0,0,0,56,MN,ME
330000,3,2.5,2060,25046,1.0,0,0,4,8,1600,98022,2050,21255,0,1,0,35,ES,EE
335000,4,2.5,1900,3301,2.0,0,0,3,7,1900,98178,1960,3379,0,0,0,7,MN,MW
401000,2,1.0,1400,8220,1.0,0,0,3,7,1400,98133,1760,8220,0,0,0,65,EN,EW
740000,3,3.5,2420,4000,2.0,0,0,5,9,1820,98122,2030,4550,1,1,0,107,EN,MW
272000,3,2.5,1790,6371,2.0,0,0,3,8,1790,98092,1850,6371,0,0,0,16,MS,ME
255000,5,1.75,1970,8925,1.0,0,0,5,7,1170,98002,1910,8025,0,1,0,37,MS,ME
364950,4,2.5,2070,2992,2.0,0,0,3,8,2070,98058,1900,2957,0,0,0,13,MN,ME
525000,4,2.5,3130,5795,2.0,0,0,3,9,3130,98059,2950,5259,1,0,0,6,MN,ME
400000,3,2.5,2120,3742,2.0,0,0,3,7,2120,98059,2250,4696,0,0,0,8,MN,ME
440000,3,1.75,1530,7245,1.0,0,0,4,7,1530,98034,1530,7490,0,0,0,31,EN,ME
322500,4,2.5,1820,6753,2.0,0,0,3,7,1820,98038,1820,7107,0,0,0,20,MS,EE
383000,4,2.5,2640,8055,2.0,0,0,3,9,2640,98092,1650,8055,1,0,0,11,MS,ME
610000,5,2.5,3990,3839,1.0,0,0,4,8,1990,98112,2090,5000,0,1,0,52,EN,MW
290000,2,1.0,1200,8750,1.0,0,0,3,6,1200,98155,1100,8408,0,0,0,66,EN,MW
494000,2,1.0,1290,4650,1.0,0,0,4,7,1290,98115,1640,3900,0,0,0,108,EN,MW
233000,3,2.0,1710,4697,1.5,0,0,5,6,1710,98002,1030,4705,0,0,0,73,MS,MW
250000,3,2.5,1730,7200,2.0,0,0,4,7,1730,98031,1770,7396,0,0,0,30,MS,ME
557500,3,2.25,1820,9670,2.0,0,0,3,8,1820,98052,2160,11424,0,0,0,30,EN,ME
306000,3,2.5,1870,5874,2.0,0,0,3,7,1870,98042,2090,4060,0,0,0,9,MS,ME
713000,1,1.0,1180,4000,1.5,0,2,4,8,840,98118,1420,4000,0,1,0,104,EN,MW
360000,6,1.75,2230,10080,1.0,0,0,3,7,1390,98034,2110,8475,0,1,0,45,EN,ME
578888,2,2.0,1060,4000,1.0,0,0,2,7,1000,98103,1310,4000,0,1,0,101,EN,EW
535000,3,2.5,2280,2289,2.0,0,0,3,8,1880,98027,2280,2425,0,1,0,8,MN,EE
517500,3,2.5,1810,4332,2.0,0,0,3,8,1810,98029,1740,4332,0,0,0,22,EN,EE
227000,2,1.0,860,6800,1.0,0,0,3,6,860,98133,1220,6800,0,0,0,71,EN,EW
810000,4,3.25,4140,46173,2.0,0,0,3,9,4140,98011,2060,43103,1,0,0,7,EN,MW
450000,3,2.5,2410,4293,2.0,0,0,3,7,2410,98065,2190,5900,0,0,0,7,MN,EE
790000,3,2.25,2370,10289,1.0,0,0,4,9,1590,98005,2500,10004,1,1,0,37,EN,ME
746000,3,1.75,1910,12321,1.0,0,0,4,7,1100,98004,1910,11761,0,1,0,63,EN,ME
870000,5,4.0,3400,5000,2.0,0,0,3,8,2320,98107,1910,5000,0,1,1,114,EN,EW
584000,3,2.5,1790,3962,2.0,0,0,3,8,1790,98117,1340,3960,0,0,0,22,EN,EW
225500,4,2.0,1440,7950,1.0,0,0,5,6,1440,98058,1530,20037,0,0,0,52,MN,EE
220000,3,1.0,820,5200,1.0,0,0,4,6,820,98042,1120,5200,0,0,0,38,MS,EE
525000,3,2.5,2190,34528,2.0,0,0,3,8,2190,98027,2460,37901,0,0,0,21,MN,EE
260000,4,2.5,2000,37045,2.0,0,0,3,8,2000,98042,2390,36868,0,0,0,25,MS,EE
515055,4,2.5,2400,8320,2.0,0,0,3,8,2400,98045,2430,9258,0,0,0,16,MN,EE
415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,98045,1730,36224,0,0,0,24,MN,EE
371025,3,2.0,1530,8925,1.0,0,0,3,7,1530,98011,2040,8856,0,0,0,37,EN,ME
930000,4,4.25,5710,24663,2.0,0,0,3,11,5710,98092,4060,23847,1,0,0,7,MS,ME
315000,2,1.0,970,18557,1.0,0,0,3,6,970,98146,1150,7200,0,0,0,76,MN,EW
700000,3,2.5,2530,623779,1.0,0,0,4,8,2530,98038,2120,100623,0,0,0,35,MN,EE
430000,3,1.75,1440,4025,1.0,0,0,4,6,720,98126,1500,5750,0,1,0,97,EN,EW
430000,3,1.5,1810,349351,1.5,0,0,3,7,1810,98010,2480,339332,0,0,0,13,MS,EE
499990,3,1.75,1730,9334,1.0,0,0,3,8,1220,98052,2020,10000,0,1,0,37,EN,ME
260000,4,2.25,2320,16800,2.0,0,0,4,9,2320,98092,2700,15680,1,0,0,37,MS,ME
95000,1,0.75,760,5746,1.0,0,0,4,5,760,98002,970,6696,0,0,0,100,MS,MW
373500,2,1.0,800,3330,1.0,0,0,3,7,800,98107,1300,4320,0,0,0,96,EN,EW
266000,4,2.25,1860,12693,1.0,0,0,3,8,1140,98023,1950,8740,0,1,0,36,MS,EW
415000,2,1.0,1460,4200,1.0,0,0,4,6,880,98117,1540,4200,0,1,0,100,EN,EW
623000,3,2.5,1850,7777,2.0,0,0,5,8,1850,98033,1850,8482,0,0,0,25,EN,ME
576000,4,2.5,2440,28405,2.0,0,0,3,8,2440,98028,2480,11429,0,0,0,12,EN,MW
1090000,3,2.5,2840,7500,2.0,0,3,3,11,2840,98034,2580,5918,1,0,0,18,EN,MW
239950,2,1.0,1280,5500,1.0,0,0,3,7,1280,98118,1270,5500,0,0,0,66,MN,MW
561000,3,1.75,1710,5000,1.0,0,0,4,7,1360,98136,1490,6250,0,1,0,96,MN,EW
616300,3,2.0,1700,8400,2.0,0,2,3,7,1700,98033,1820,9000,0,0,0,88,EN,ME
357000,4,2.75,2700,49428,1.0,0,0,4,9,2700,98042,2728,85905,1,0,0,26,MS,EE
370000,2,1.0,1040,4172,1.0,0,0,3,7,1040,98112,3120,4800,0,0,0,68,EN,MW
574000,3,2.0,2060,7000,1.0,0,0,4,9,2060,98029,2110,7000,1,0,0,26,EN,EE
440000,4,2.5,2798,5085,2.0,0,0,3,9,2798,98092,2502,5707,1,0,0,3,MS,ME
315000,4,2.5,2080,5650,1.0,0,0,3,7,1680,98178,1270,5650,0,1,0,64,MN,MW
500000,3,1.5,2210,6500,1.0,0,0,4,7,1030,98136,1750,6370,0,1,0,102,MN,EW
205000,3,1.0,1050,8498,1.0,0,0,3,7,1050,98031,1340,8498,0,0,0,56,MS,ME
459000,3,1.75,1730,7807,1.0,0,0,3,7,1260,98034,1800,7650,0,1,0,38,EN,ME
185000,3,1.5,1370,8470,1.0,0,0,4,7,1370,98092,1710,8800,0,0,0,53,MS,ME
470000,4,1.0,1740,37238,1.5,0,0,4,7,1740,98024,1810,18352,0,0,0,82,EN,EE
320000,3,2.0,1250,8636,1.0,0,0,5,7,1250,98059,1620,7653,0,0,0,47,MN,ME
532500,4,2.0,2220,23750,1.0,0,0,3,7,2220,98011,2650,21167,0,0,0,52,EN,MW
252000,3,2.0,1420,6788,2.0,0,0,3,7,1420,98023,1790,6607,0,0,0,24,MS,EW
723000,4,2.0,2790,8793,1.0,0,0,4,8,1640,98006,2400,9286,0,1,0,38,MN,ME
240000,2,1.0,870,6552,1.0,0,0,3,6,870,98133,1500,6678,0,0,0,68,EN,EW
479950,3,2.5,2810,4984,1.0,0,0,3,9,1750,98055,2810,5711,1,1,0,9,MN,MW
423000,4,1.75,1700,9000,1.0,0,0,3,7,1700,98034,1930,7818,0,0,0,47,EN,ME
1160000,4,3.75,3560,13959,2.0,0,0,4,9,3560,98040,3320,11834,1,0,0,43,EN,MW
1780000,4,3.25,4890,13402,2.0,0,0,3,13,4890,98059,5790,13539,1,0,0,10,MN,ME
275000,3,3.0,1390,1080,2.0,0,0,3,7,1140,98118,1450,1081,0,1,0,8,MN,MW
450000,2,1.5,1450,2550,1.0,0,0,3,7,820,98103,1450,5100,0,1,0,31,EN,EW
390000,2,1.0,860,1800,1.0,0,0,3,7,860,98119,2160,3120,0,0,0,105,EN,EW
477500,2,2.0,2090,6000,2.0,0,1,3,7,2090,98116,1600,5400,0,0,1,96,EN,EW
775000,4,2.5,3090,7112,2.0,0,0,3,9,3090,98052,3050,6000,1,0,0,13,EN,ME
450000,3,1.75,1390,11700,1.0,0,0,4,7,1390,98033,1060,8686,0,0,0,49,EN,ME
360000,6,2.0,2210,9870,2.0,0,0,4,7,2210,98059,1390,9912,0,0,1,46,MN,ME
399000,2,1.0,940,4800,1.0,0,0,4,6,940,98116,980,5900,0,0,1,103,EN,EW
580000,3,2.5,2150,4604,2.0,0,0,3,8,2150,98075,2280,4253,0,0,0,11,EN,EE
1270000,4,1.75,2040,5000,2.0,0,0,4,9,2040,98102,3220,5600,1,0,0,94,EN,MW
815000,5,3.25,3230,5000,2.0,0,1,3,9,2350,98136,1520,5000,1,1,0,12,MN,EW
380000,2,1.0,1120,7560,1.0,0,1,3,6,1120,98177,1120,7200,0,0,0,67,EN,EW
611000,6,2.5,3820,53173,1.0,0,0,4,9,2040,98027,2510,15314,1,1,0,40,MN,EE
215500,3,2.0,1380,9000,2.0,0,0,2,7,1380,98001,1460,9732,0,0,1,68,MS,MW
625000,4,2.5,2820,8408,2.0,0,0,3,9,2820,98155,1300,8408,1,0,0,0,EN,MW
758800,5,2.25,1750,5000,1.0,0,0,3,8,960,98105,2580,5000,0,1,0,75,EN,MW
1810000,5,2.5,4250,20441,1.0,0,1,4,11,2490,98004,3620,16304,1,1,0,31,EN,MW
499950,3,2.5,2370,12753,2.0,0,0,3,7,2370,98019,2280,16808,0,0,0,13,EN,EE
90000,1,1.0,560,4120,1.0,0,0,3,4,560,98106,980,4120,0,0,0,68,MN,EW
295950,2,1.0,1190,6200,1.0,0,0,3,7,1190,98133,1470,7800,0,0,0,66,EN,EW
339500,4,2.5,1930,7862,2.0,0,0,3,7,1930,98038,1640,9145,0,0,0,20,MS,EE
869000,2,1.75,1900,13122,1.0,1,4,3,7,1100,98178,1650,13160,0,1,0,60,MN,MW
412950,4,2.5,2430,6796,2.0,0,0,3,8,2430,98058,2450,8400,0,0,0,22,MN,ME
469900,3,2.5,2270,4399,2.0,0,0,3,7,2270,98065,2060,4399,0,0,0,8,MN,EE
275000,3,2.5,3020,5868,2.0,0,0,3,7,3020,98092,2710,5470,0,0,0,11,MS,ME
381156,2,1.0,1320,3090,1.0,0,0,4,7,1320,98118,1270,4120,0,0,0,106,MN,MW
629950,3,2.5,1680,1683,2.0,0,0,3,9,1120,98119,1610,1618,1,1,0,1,EN,EW
2250000,3,4.25,5150,7800,2.5,0,2,3,11,4170,98112,4270,7800,1,1,0,60,EN,MW
274000,2,2.0,1700,7992,1.0,0,0,4,7,950,98023,1700,8030,0,1,0,34,MS,EW
420000,2,1.0,820,4025,1.0,0,2,5,6,820,98126,1410,5750,0,0,0,92,EN,EW
430000,4,1.75,1710,7724,1.0,0,0,3,8,1710,98155,1940,7724,0,0,0,31,EN,MW
950000,4,2.0,2490,4600,1.5,0,2,3,8,2090,98105,2910,5000,0,1,0,89,EN,MW
269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,98058,1390,8750,0,0,0,46,MN,ME
373000,5,2.5,3001,5710,2.0,0,0,3,8,3001,98042,2340,5980,0,0,0,8,MS,ME
625000,3,3.0,2780,6000,2.0,0,0,3,9,2780,98065,2850,6000,1,0,0,2,MN,EE
333000,4,2.5,2690,5505,2.0,0,0,3,8,2690,98042,2690,5505,0,0,0,11,MS,ME
562200,3,1.5,1900,5250,1.0,0,0,4,7,1500,98117,1810,5250,0,1,0,72,EN,EW
274800,3,1.75,1410,1988,2.0,0,0,3,8,1410,98106,1410,1899,0,0,0,1,MN,EW
245000,3,1.75,1260,8614,1.0,0,0,4,7,1260,98038,1600,8614,0,0,0,29,MS,EE
530000,3,3.25,1510,1125,3.0,0,0,3,8,1510,98107,1390,1174,0,0,0,8,EN,EW
975000,4,2.25,2250,3600,2.0,0,0,4,9,2010,98119,1910,3990,1,1,1,103,EN,EW
600000,6,3.0,2600,9350,1.0,0,0,4,8,1340,98008,2090,9102,0,1,0,51,EN,EW
3170000,5,3.5,4330,11979,1.0,0,4,3,12,2090,98004,4320,12000,1,1,0,6,EN,MW
377000,3,1.75,1820,34800,1.0,0,0,4,6,1820,98027,2570,52707,0,0,0,47,MN,EE
465000,2,1.5,1220,1120,2.5,0,0,3,8,1110,98199,2010,3175,0,1,0,6,EN,EW
505000,3,2.0,1260,5460,1.0,0,0,3,7,1260,98034,1510,5460,0,0,0,43,EN,ME
890000,2,1.75,3050,50965,2.0,0,0,3,10,3050,98053,3050,40107,1,0,0,24,EN,EE
440000,3,2.5,2160,3738,2.0,0,0,3,8,2160,98126,1500,4000,0,0,0,21,EN,EW
340768,3,1.5,1510,11200,1.0,0,0,4,8,1510,98003,2110,12070,0,0,0,54,MS,MW
304000,3,1.0,900,7500,1.0,0,0,4,7,900,98034,1960,7500,0,0,0,42,EN,MW
355000,2,1.0,1350,368517,1.0,0,0,3,6,1350,98077,2330,104108,0,0,0,67,EN,EE
255500,3,1.0,1350,8700,1.5,0,0,3,6,1350,98188,1300,8700,0,0,0,73,MN,MW
210000,4,1.75,1200,7680,1.0,0,0,3,7,1200,98092,1490,7800,0,0,0,46,MS,ME
637000,4,2.5,1710,5000,1.0,0,0,3,8,1110,98115,1750,5304,0,1,0,36,EN,MW
465000,3,2.0,1430,14250,1.0,0,0,3,7,1430,98033,1530,11475,0,0,0,61,EN,ME
445000,4,1.75,2100,4400,1.5,0,0,5,7,1720,98118,1850,4400,0,1,0,90,MN,MW
310000,4,1.75,1880,12150,1.0,0,0,3,7,1280,98023,1980,9680,0,1,0,38,MS,EW
735000,4,2.75,2450,4187,2.0,0,2,3,8,2450,98027,2320,4187,0,0,0,4,MN,EE
592500,4,1.5,2080,4400,1.5,0,0,3,7,2080,98122,1680,4400,0,0,0,89,EN,MW
628000,5,2.75,2830,11795,1.0,0,0,4,7,1710,98008,2460,10880,0,1,0,54,EN,ME
245000,3,2.0,1850,8208,1.0,0,0,4,7,1180,98023,1790,8174,0,1,0,44,MS,EW
536500,2,2.0,1360,1860,1.0,0,0,4,7,680,98107,1440,5000,0,1,0,90,EN,EW
264500,3,1.5,1580,14040,1.0,0,0,3,7,1050,98001,2240,12000,0,1,0,34,MS,MW
1200000,3,2.0,2480,13310,1.0,0,0,2,7,2480,98052,2400,11340,0,0,0,59,EN,ME
939000,3,3.5,2450,9248,2.0,0,4,3,8,1960,98136,2620,10207,0,1,1,81,MN,EW
407000,2,2.5,1340,999,2.0,0,0,3,8,940,98116,1470,1436,0,1,0,7,EN,EW
1020000,6,2.25,2550,5000,2.0,0,0,4,7,2550,98117,1480,5000,0,0,0,107,EN,EW
535000,3,2.5,2070,4132,2.0,0,0,3,8,2070,98074,1530,5606,0,0,0,15,EN,EE
435000,3,1.0,940,7590,1.0,0,0,4,6,940,98008,1250,7590,0,0,0,56,EN,ME
605000,2,1.0,1550,3200,1.5,0,0,3,8,1550,98112,1800,3937,0,0,0,87,EN,MW
175000,2,1.0,960,5508,1.0,0,0,3,6,770,98118,1280,5304,0,1,0,63,MN,MW
226950,2,1.0,930,6600,1.0,0,0,3,6,930,98168,1250,6600,0,0,0,57,MN,EW
204000,3,1.0,980,8000,1.0,0,0,4,6,980,98198,1240,8000,0,0,0,61,MN,MW
280000,4,2.5,2050,7416,2.0,0,0,3,8,2050,98092,2050,7920,0,0,0,24,MS,MW
1300000,4,3.5,4380,74052,1.0,0,0,3,11,4380,98053,5170,62291,1,0,0,13,EN,EE
410000,3,1.75,1440,7112,1.0,0,0,3,7,1180,98034,1570,9152,0,1,0,35,EN,MW
370000,3,2.75,1750,9166,1.0,0,0,4,7,1170,98155,1810,8760,0,1,0,35,EN,MW
750000,4,2.75,3430,13907,2.0,0,0,3,11,3430,98075,3250,13851,1,0,0,19,EN,EE
491500,4,1.75,2190,125452,1.0,0,2,3,9,2190,98092,3000,125017,1,0,0,46,MS,EE
495000,3,2.25,2100,3000,2.0,0,0,3,7,2100,98144,1650,4500,0,0,0,18,EN,MW
435000,3,2.5,2300,9521,2.0,0,0,3,8,2300,98019,3020,10042,0,0,0,11,EN,EE
1750000,4,2.5,3910,22710,1.5,0,0,3,8,3910,98004,2920,16544,0,0,1,106,EN,MW
618000,4,2.25,2530,8736,1.0,0,0,4,7,1210,98008,1720,8500,0,1,0,56,EN,ME
250000,3,1.5,1072,4339,2.0,0,0,3,7,1072,98042,1443,4341,0,0,0,5,MS,ME
315000,3,1.75,2380,10450,1.5,0,0,3,8,2380,98023,2320,8500,0,0,0,49,MS,EW
671500,4,2.25,2130,8410,2.0,0,0,4,8,2130,98006,2170,8400,0,0,0,37,EN,ME
538000,3,1.75,1770,8050,1.0,0,0,4,7,1020,98008,2000,7875,0,1,0,51,EN,ME
515000,2,1.0,1060,4228,1.0,0,0,3,7,860,98112,1060,4187,0,1,0,109,EN,MW
360000,4,2.5,2610,7333,2.0,0,0,3,8,2610,98003,2280,9033,0,0,0,27,MS,MW
547000,2,1.0,1370,10038,1.5,0,0,4,7,1370,98133,1610,8822,0,0,0,93,EN,EW
185900,3,1.0,940,10890,1.0,0,0,4,5,940,98001,1370,10255,0,0,0,106,MS,MW
1250000,3,3.0,4610,8400,2.0,0,2,3,8,2790,98144,2160,5000,0,1,1,67,EN,MW
355000,2,1.0,960,6250,1.0,0,0,3,6,960,98136,1350,6250,0,0,0,98,MN,EW
343000,2,1.0,1180,9261,1.0,0,0,4,7,940,98118,1700,6325,0,1,0,57,MN,MW
270000,4,2.5,2701,5821,2.0,0,0,3,7,2701,98092,2566,5843,0,0,0,1,MS,ME
540000,4,1.0,1690,3417,1.5,0,0,3,7,1690,98199,1970,4800,0,0,0,108,EN,EW
725000,4,2.25,3180,9600,2.0,0,0,3,10,3180,98074,2840,10739,1,0,0,31,EN,EE
125000,3,1.0,1230,4800,1.5,0,0,1,6,1230,98117,1230,4800,0,0,0,98,EN,EW
600000,3,2.25,2680,98445,1.0,0,0,5,8,2680,98059,2340,98445,0,0,0,53,MN,ME
675000,3,2.5,2550,4954,1.5,0,0,4,7,1850,98144,1700,4954,0,1,0,90,EN,MW
551500,4,2.5,2950,10003,2.0,0,0,3,9,2950,98059,2790,9323,1,0,0,8,MN,ME
525000,4,1.75,2280,5959,1.0,0,0,3,7,1250,98116,1640,5911,0,1,0,67,EN,EW
775000,3,2.0,2540,7200,1.5,0,3,4,8,1600,98144,2040,5900,0,1,0,109,EN,MW
525000,3,3.5,1370,1764,2.0,0,0,3,8,1180,98119,1400,1398,0,1,0,15,EN,EW
510000,3,1.5,1730,6240,1.0,0,1,3,8,1000,98136,1620,6240,0,1,0,61,MN,EW
320000,3,2.0,1420,1716,2.0,0,0,3,7,1050,98155,1420,8150,0,1,0,12,EN,MW
975000,5,3.5,5470,35071,2.0,0,0,3,11,4590,98005,3600,35074,1,1,0,38,EN,ME
250000,3,1.0,1700,7700,1.0,0,0,3,7,1120,98168,1700,8800,0,1,0,54,MN,MW
165000,3,1.0,910,8700,1.0,0,0,4,6,910,98188,1090,8700,0,0,0,71,MN,MW
259000,3,1.75,1590,7148,1.0,0,0,3,7,1590,98166,1150,7280,0,0,0,62,MN,EW
453000,4,2.75,2300,37533,1.0,0,3,5,8,1550,98070,2130,10092,0,1,0,35,MS,EW
1150000,4,3.75,3180,9889,2.0,0,0,3,9,2500,98033,2910,8558,1,1,0,2,EN,ME
299000,2,1.5,830,1276,2.0,0,0,3,7,830,98122,1540,1484,0,0,0,9,EN,MW
1220000,4,2.25,2570,9600,2.5,0,0,4,9,2570,98040,2570,13200,1,0,0,53,EN,MW
525000,3,1.75,1560,6000,1.0,0,0,3,6,780,98199,1560,1734,0,1,0,70,EN,EW
330000,5,2.75,2390,6282,1.0,0,0,4,7,1290,98118,1690,5202,0,1,0,49,MN,MW
521000,3,1.75,1730,18250,1.0,0,0,3,8,1730,98011,2180,10027,0,0,0,26,EN,ME
